equipment_id,equipment_type,room_id,room_type,installation_date,age_months,week_of_year,is_exam_period,academic_usage_multiplier,daily_usage_hours,total_usage_hours,last_maintenance_days,maintenance_count,room_temperature,dust_factor,humidity,operating_temperature,power_consumption,vibration_level,dust_accumulation,humidity_level,usage_per_day,usage_vs_capacity,maintenance_frequency,maintenance_overdue,temperature_stress,environmental_stress,age_category,is_projector,is_air_conditioner,is_podium,failure_probability_clean,maintenance_urgency_clean,equipment_type_encoded,room_type_encoded,age_category_encoded
P4978,podium,CLASSROOM484,classroom,2023-07-03,13,30,False,1.0,10.52,3281.5,55,2,29.04,0.8,0.8,42.65,173.56,23.24,21.99,80.0,8.392583120204604,0.4383333333333333,0.14285714285714285,0,13.61,0.27296000000000004,young,0,0,1,0.38570369171189717,medium,1,0,2
A4979,air_conditioner,LECTURE441,lecture_hall,2023-08-23,10,25,False,1.0,5.05,1212.61,244,1,27.52,0.8,0.8,33.18,2218.37,19.27,18.08,80.0,4.02860465116279,0.21041666666666667,0.09090909090909091,1,5.66,0.212352,new,0,1,0,0.3851752477793622,medium,0,2,1
P4980,podium,CLASSROOM359,classroom,2023-03-20,21,50,False,0.2,2.29,1155.12,215,3,29.97,2.0,0.3,36.07,149.91,19.13,68.38,30.0,1.8306180665610141,0.09541666666666666,0.13636363636363635,1,6.100000000000001,0.21642,young,0,0,1,0.44335077251209615,high,1,0,2
P4981,podium,SEMINAR472,seminar_room,2023-02-06,22,48,False,0.2,2.21,1164.78,70,3,30.98,1.5,0.4,27.59,164.13,18.46,33.99,40.0,1.7621482602118002,0.09208333333333334,0.13043478260869565,0,-3.3900000000000006,0.16554000000000002,young,0,0,1,0.3275507790866201,medium,1,3,2
P4982,podium,LAB329,lab,2021-04-25,47,10,False,1.0,2.92,3296.93,7,7,28.33,1.5,0.4,34.25,170.05,20.3,60.85,40.0,2.336591070163005,0.12166666666666666,0.14583333333333334,0,5.920000000000002,0.20550000000000004,mature,0,0,1,0.4777327792191886,high,1,1,0
P4983,projector,CLASSROOM348,classroom,2020-09-22,52,1,False,1.0,7.05,8795.87,214,8,28.96,2.0,0.3,65.26,387.08,57.93,192.0,30.0,5.634766175528508,0.29375,0.1509433962264151,1,36.300000000000004,0.39155999999999996,mature,1,0,0,0.6602951455557327,high,2,0,0
P4984,podium,LAB702,lab,2022-09-13,24,36,True,1.0,2.12,1221.39,212,4,31.07,0.8,0.8,33.02,167.6,27.38,28.62,80.0,1.6940221914008322,0.08833333333333333,0.16,1,1.9500000000000028,0.21132800000000007,young,0,0,1,0.37437437918999344,medium,1,1,2
P4985,projector,LECTURE977,lecture_hall,2021-03-27,37,15,True,1.0,7.77,6896.67,248,6,31.35,1.5,0.4,63.49,368.29,44.91,132.75,40.0,6.207623762376238,0.32375,0.15789473684210525,1,32.14,0.38094000000000006,mature,1,0,0,0.5873577439851774,high,2,2,0
P4986,projector,LECTURE711,lecture_hall,2023-07-10,7,6,False,1.0,11.31,1900.02,101,1,29.15,2.0,0.3,50.14,299.17,16.56,61.11,30.0,9.004834123222748,0.47125,0.125,0,20.990000000000002,0.30084,new,1,0,0,0.47486839183614327,high,2,2,1
P4987,projector,SEMINAR930,seminar_room,2022-09-03,13,39,False,0.2,1.16,362.52,6,2,31.91,0.8,0.8,40.83,319.55,10.11,8.15,80.0,0.9271611253196931,0.04833333333333333,0.14285714285714285,0,8.919999999999998,0.26131200000000004,young,1,0,0,0.171740844029638,low,2,3,2
P4988,podium,LECTURE814,lecture_hall,2019-06-12,53,42,False,0.2,0.4,509.79,93,8,31.06,0.8,0.8,31.44,178.31,25.75,29.44,80.0,0.32042111879321183,0.016666666666666666,0.14814814814814814,0,0.38000000000000256,0.20121600000000003,mature,0,0,1,0.45068433121885143,high,1,2,0
P4989,podium,CLASSROOM287,classroom,2020-02-02,59,49,False,0.2,1.78,2522.47,181,9,27.2,2.0,0.3,33.35,192.1,30.35,114.39,30.0,1.4243195934500281,0.07416666666666667,0.15,1,6.150000000000002,0.20010000000000003,mature,0,0,1,0.46035836801090924,high,1,0,0
A4990,air_conditioner,CLASSROOM431,classroom,2021-04-15,32,48,False,0.2,1.78,1368.05,284,5,29.98,1.5,0.4,35.43,2321.68,20.45,54.51,40.0,1.4235691987513006,0.07416666666666667,0.15151515151515152,1,5.449999999999999,0.21258000000000002,young,0,1,0,0.4332749922817386,high,0,0,2
P4991,projector,LECTURE782,lecture_hall,2023-10-15,18,15,True,1.0,9.89,4271.17,285,3,29.58,1.5,0.4,59.27,359.91,37.04,96.89,40.0,7.894953789279113,0.41208333333333336,0.15789473684210525,1,29.690000000000005,0.35562000000000005,young,1,0,0,0.6457159514619918,high,2,2,2
P4992,projector,LECTURE762,lecture_hall,2022-06-10,31,52,False,0.2,1.28,951.08,207,5,29.82,2.0,0.3,52.36,340.74,26.32,86.85,30.0,1.0215682062298603,0.05333333333333334,0.15625,1,22.54,0.31416,young,1,0,0,0.41025540117767745,high,2,2,2
A4993,air_conditioner,SEMINAR336,seminar_room,2019-09-10,50,42,False,0.2,1.87,2244.62,143,8,30.95,0.8,0.8,43.1,2446.5,25.52,32.34,80.0,1.4954163890739507,0.07791666666666668,0.1568627450980392,0,12.150000000000002,0.2758400000000001,mature,0,1,0,0.5490961591186072,high,0,3,0
P4994,projector,CLASSROOM542,classroom,2019-02-28,54,31,False,1.0,10.7,13861.98,96,9,29.34,0.8,0.8,59.37,389.34,47.4,70.13,80.0,8.55149907464528,0.4458333333333333,0.16363636363636364,0,30.029999999999998,0.3799680000000001,mature,1,0,0,0.5731749418536465,high,2,0,0
P4995,projector,LECTURE202,lecture_hall,2022-02-19,19,37,False,0.2,1.41,645.18,66,3,26.26,0.8,0.8,39.16,314.88,12.88,17.77,80.0,1.1299124343257443,0.05875,0.15,0,12.899999999999995,0.250624,young,1,0,0,0.2981679949737194,medium,2,2,2
P4996,podium,LAB541,lab,2025-02-28,4,26,False,1.0,10.54,1011.41,219,1,31.04,0.8,0.8,44.16,155.06,13.5,20.25,80.0,8.358760330578512,0.43916666666666665,0.2,1,13.119999999999997,0.28262400000000004,new,0,0,1,0.34768874785016535,medium,1,1,1
P4997,projector,LAB292,lab,2023-11-10,13,49,False,0.2,2.32,722.41,36,2,30.17,2.0,0.3,46.28,314.31,17.36,33.04,30.0,1.8475959079283886,0.09666666666666666,0.14285714285714285,0,16.11,0.27768,young,1,0,0,0.25908408266786476,medium,2,1,2
P4998,projector,CLASSROOM800,classroom,2021-04-11,48,12,False,1.0,2.56,2954.76,200,8,28.92,1.5,0.4,56.6,338.63,41.81,102.93,40.0,2.050492713393477,0.10666666666666667,0.16326530612244897,1,27.68,0.33960000000000007,mature,1,0,0,0.6991273479906203,high,2,0,0
P4999,projector,SEMINAR468,seminar_room,2023-07-12,16,44,False,0.2,0.65,248.59,144,2,27.71,1.5,0.4,39.93,340.83,14.13,39.11,40.0,0.5168191268191268,0.027083333333333334,0.11764705882352941,0,12.219999999999999,0.23958000000000002,young,1,0,0,0.3527688777356701,medium,2,3,2
P5000,projector,LAB706,lab,2024-01-31,1,9,False,1.0,8.87,212.81,245,1,26.82,1.5,0.4,48.9,291.71,14.17,33.41,40.0,6.86483870967742,0.3695833333333333,0.5,1,22.08,0.29340000000000005,new,1,0,0,0.4671758279267422,high,2,1,1
P5001,podium,LAB333,lab,2023-08-14,17,1,False,1.0,5.35,2183.56,50,2,30.72,2.0,0.3,33.85,151.27,20.38,47.17,30.0,4.273111545988258,0.22291666666666665,0.1111111111111111,0,3.1300000000000026,0.20309999999999997,young,0,0,1,0.24723757506380903,medium,1,1,2
P5002,projector,LECTURE348,lecture_hall,2022-02-28,19,38,False,0.2,1.26,573.94,177,3,28.13,0.8,0.8,51.88,345.54,24.51,27.16,80.0,1.0051488616462347,0.0525,0.15,0,23.750000000000004,0.3320320000000001,young,1,0,0,0.44104944335112073,high,2,2,2
P5003,podium,CLASSROOM850,classroom,2019-10-28,47,36,True,1.0,8.28,9338.05,50,7,30.25,0.8,0.8,45.1,194.06,46.38,59.49,80.0,6.618036853295535,0.345,0.14583333333333334,0,14.850000000000001,0.28864000000000006,mature,0,0,1,0.49511135525805483,high,1,0,0
P5004,projector,CLASSROOM814,classroom,2021-01-04,51,11,False,1.0,3.61,4414.48,210,8,28.49,1.5,0.4,55.96,346.53,42.3,123.43,40.0,2.8833964728935335,0.15041666666666667,0.15384615384615385,1,27.470000000000002,0.33576000000000006,mature,1,0,0,0.5821664294435449,high,2,0,0
A5005,air_conditioner,LECTURE259,lecture_hall,2020-06-11,50,29,False,1.0,10.92,13106.51,205,8,28.73,0.8,0.8,48.17,2631.05,41.65,64.06,80.0,8.731852098600934,0.455,0.1568627450980392,1,19.44,0.30828800000000006,mature,0,1,0,0.749185716020647,critical,0,2,0
P5006,projector,CLASSROOM208,classroom,2022-04-02,28,29,False,1.0,2.63,1769.91,212,4,31.03,0.8,0.8,45.55,339.52,25.65,39.0,80.0,2.1045303210463735,0.10958333333333332,0.13793103448275862,1,14.519999999999996,0.29152000000000006,young,1,0,0,0.3433691657797665,medium,2,0,2
P5007,projector,SEMINAR953,seminar_room,2021-06-09,26,30,False,1.0,9.96,6217.11,179,4,29.39,0.8,0.8,58.56,365.19,45.28,66.31,80.0,7.960448143405889,0.41500000000000004,0.14814814814814814,0,29.17,0.37478400000000006,young,1,0,0,0.5824865291098072,high,2,3,2
A5008,air_conditioner,LAB820,lab,2024-08-28,4,52,False,0.2,1.2,115.07,84,1,27.1,2.0,0.3,31.76,2070.04,11.4,14.1,30.0,0.9509917355371901,0.049999999999999996,0.2,0,4.66,0.19056,new,0,1,0,0.20044393269345354,medium,0,1,1
P5009,podium,CLASSROOM562,classroom,2020-05-12,51,29,False,1.0,10.6,12976.86,20,8,31.36,0.8,0.8,48.7,199.24,46.08,61.73,80.0,8.476067929457871,0.44166666666666665,0.15384615384615385,0,17.340000000000003,0.31168000000000007,mature,0,0,1,0.5385724962922434,high,1,0,0
P5010,podium,CLASSROOM998,classroom,2019-09-16,53,4,False,1.0,10.06,12793.01,49,8,31.09,2.0,0.3,50.47,182.2,43.75,161.17,30.0,8.040861093651792,0.4191666666666667,0.14814814814814814,0,19.38,0.30282,mature,0,0,1,0.5431532001307797,high,1,0,0
P5011,podium,LAB998,lab,2022-12-28,21,38,False,0.2,0.56,280.42,218,3,29.25,0.8,0.8,36.84,159.47,16.18,24.05,80.0,0.444405705229794,0.023333333333333334,0.13636363636363635,1,7.590000000000003,0.23577600000000007,young,0,0,1,0.2917566912527964,medium,1,1,2
A5012,air_conditioner,CLASSROOM683,classroom,2019-12-05,57,32,False,1.0,3.22,4410.41,43,9,28.95,0.8,0.8,42.71,2212.51,26.74,36.47,80.0,2.5776797194623025,0.13416666666666668,0.15517241379310345,0,13.760000000000002,0.27334400000000003,mature,0,1,0,0.43535413812027884,high,0,0,0
P5013,podium,CLASSROOM767,classroom,2018-12-01,59,40,False,0.2,0.95,1348.6,115,9,27.25,0.8,0.8,34.87,157.3,30.11,36.66,80.0,0.7614906832298136,0.03958333333333333,0.15,0,7.619999999999997,0.22316800000000003,mature,0,0,1,0.4510793931430727,high,1,0,0
A5014,air_conditioner,LECTURE889,lecture_hall,2025-04-23,3,30,False,1.0,11.22,807.59,43,1,28.45,0.8,0.8,41.98,2118.49,5.94,5.26,80.0,8.874615384615385,0.4675,0.25,0,13.529999999999998,0.268672,new,0,1,0,0.3594493550704533,medium,0,2,1
P5015,projector,CLASSROOM396,classroom,2020-12-31,43,28,False,1.0,10.39,10717.61,265,7,31.64,0.8,0.8,61.29,414.05,49.88,73.2,80.0,8.301789310611928,0.43291666666666667,0.1590909090909091,1,29.65,0.39225600000000005,mature,1,0,0,0.734631835539827,critical,2,0,0
P5016,podium,CLASSROOM815,classroom,2018-12-07,57,32,False,1.0,2.31,3158.24,119,9,31.52,0.8,0.8,36.41,162.85,34.16,43.37,80.0,1.8458445353594388,0.09625,0.15517241379310345,0,4.889999999999997,0.233024,mature,0,0,1,0.41648060529180714,high,1,0,0
P5017,projector,CLASSROOM983,classroom,2020-11-03,39,3,False,1.0,7.32,6854.45,203,6,26.66,2.0,0.3,63.34,389.09,46.86,179.0,30.0,5.853501280956447,0.305,0.15,1,36.68000000000001,0.38004,mature,1,0,0,0.6917160696090651,high,2,0,0
A5018,air_conditioner,LECTURE985,lecture_hall,2022-02-18,19,37,False,0.2,1.74,795.46,150,3,26.84,0.8,0.8,27.47,1945.27,17.58,16.39,80.0,1.3930998248686515,0.0725,0.15,0,0.629999999999999,0.17580800000000005,young,0,1,0,0.3029380396705601,medium,0,2,2
A5019,air_conditioner,CLASSROOM941,classroom,2024-02-26,5,30,False,1.0,5.49,658.62,143,1,27.42,0.8,0.8,33.88,2027.39,7.59,10.11,80.0,4.361721854304636,0.22875,0.16666666666666666,0,6.460000000000001,0.21683200000000005,new,0,1,0,0.33895838194563266,medium,0,0,1
P5020,projector,CLASSROOM424,classroom,2019-10-27,46,32,False,1.0,9.38,10350.9,159,7,29.04,0.8,0.8,57.64,382.34,52.75,72.53,80.0,7.495220854453295,0.39083333333333337,0.14893617021276595,0,28.6,0.3688960000000001,mature,1,0,0,0.7787687751517648,critical,2,0,0
P5021,podium,SEMINAR490,seminar_room,2022-03-09,30,34,False,1.0,9.59,6903.08,67,5,31.99,0.8,0.8,43.35,171.33,27.97,44.08,80.0,7.66157602663707,0.39958333333333335,0.16129032258064516,0,11.360000000000003,0.2774400000000001,young,0,0,1,0.34337729508377324,medium,1,3,2
P5022,projector,CLASSROOM635,classroom,2019-11-03,46,33,False,1.0,6.65,7340.81,256,7,26.43,0.8,0.8,64.83,375.25,55.05,74.4,80.0,5.31557566980449,0.27708333333333335,0.14893617021276595,1,38.4,0.41491200000000006,mature,1,0,0,0.6280784168221183,high,2,0,0
P5023,podium,SEMINAR499,seminar_room,2024-02-08,15,18,False,0.1,0.99,356.87,45,2,31.19,0.8,0.8,29.98,157.5,14.22,10.43,80.0,0.7912860310421286,0.04125,0.125,0,-1.2100000000000009,0.19187200000000004,young,0,0,1,0.20790388512716215,medium,1,3,2
A5024,air_conditioner,LECTURE373,lecture_hall,2021-02-10,48,4,False,1.0,8.91,10258.62,170,8,26.24,2.0,0.3,47.7,2501.14,39.34,135.28,30.0,7.11909784871617,0.37125,0.16326530612244897,0,21.460000000000004,0.2862,mature,0,1,0,0.6317455051444913,high,0,2,0
P5025,projector,LECTURE786,lecture_hall,2023-02-12,26,14,False,1.0,6.27,3915.25,68,4,31.1,1.5,0.4,57.66,354.67,35.73,79.77,40.0,5.013124199743918,0.26125,0.14814814814814814,0,26.559999999999995,0.34596000000000005,young,1,0,0,0.44466393790083836,high,2,2,2
A5026,air_conditioner,SEMINAR962,seminar_room,2024-04-29,15,30,False,1.0,7.32,2635.15,171,2,31.93,0.8,0.8,46.2,1958.28,16.58,20.63,80.0,5.84290465631929,0.305,0.125,0,14.270000000000003,0.2956800000000001,young,0,1,0,0.43272187057091194,high,0,3,2
P5027,projector,LECTURE600,lecture_hall,2021-07-08,46,16,True,1.0,7.81,8625.95,59,7,27.28,1.5,0.4,54.77,353.0,45.65,119.33,40.0,6.246162201303404,0.32541666666666663,0.14893617021276595,0,27.490000000000002,0.3286200000000001,mature,1,0,0,0.5487225136682793,high,2,2,0
P5028,projector,CLASSROOM928,classroom,2021-10-25,44,23,False,1.0,9.53,10061.66,212,7,29.7,0.8,0.8,60.06,350.78,50.0,73.6,80.0,7.6166994700984105,0.3970833333333333,0.15555555555555556,1,30.360000000000003,0.38438400000000006,mature,1,0,0,0.794451805448923,critical,2,0,0
A5029,air_conditioner,CLASSROOM897,classroom,2023-06-29,22,16,True,1.0,4.07,2148.26,9,3,29.68,1.5,0.4,33.85,2225.68,10.24,27.99,40.0,3.250015128593041,0.16958333333333334,0.13043478260869565,0,4.170000000000002,0.20310000000000003,young,0,1,0,0.3141872686814292,medium,0,0,2
P5030,projector,LECTURE574,lecture_hall,2021-08-02,26,38,False,0.2,1.65,1031.38,191,4,30.92,0.8,0.8,49.5,331.58,24.91,33.28,80.0,1.3205889884763125,0.06874999999999999,0.14814814814814814,1,18.58,0.3168000000000001,young,1,0,0,0.5033406267721504,high,2,2,2
P5031,podium,CLASSROOM724,classroom,2022-04-16,34,5,False,1.0,7.98,6511.17,195,5,30.02,2.0,0.3,39.31,171.56,42.4,131.61,30.0,6.377247796278159,0.3325,0.14285714285714285,1,9.290000000000003,0.23586000000000001,young,0,0,1,0.4338667497510768,high,1,0,2
P5032,podium,LAB322,lab,2021-12-02,35,42,False,0.2,1.2,1011.39,207,5,28.31,0.8,0.8,32.08,182.09,21.56,31.85,80.0,0.9623120837297812,0.049999999999999996,0.1388888888888889,1,3.7699999999999996,0.20531200000000002,young,0,0,1,0.34330116753588946,medium,1,1,2
P5033,projector,LECTURE988,lecture_hall,2023-12-28,12,51,False,0.2,1.53,439.31,64,2,26.29,2.0,0.3,46.41,322.64,11.12,33.54,30.0,1.2169252077562327,0.06375,0.15384615384615385,0,20.119999999999997,0.27846,new,1,0,0,0.16153089354769326,low,2,2,1
A5034,air_conditioner,CLASSROOM606,classroom,2021-08-11,39,43,False,0.2,2.0,1870.43,228,6,29.42,1.5,0.4,40.91,2387.04,21.96,57.6,40.0,1.5972929120409907,0.08333333333333333,0.15,1,11.489999999999995,0.24546000000000004,mature,0,1,0,0.4934997677538514,high,0,0,0
P5035,projector,CLASSROOM876,classroom,2022-10-06,22,30,False,1.0,2.42,1280.33,85,3,31.51,0.8,0.8,47.98,352.73,22.76,24.89,80.0,1.9369591527987895,0.10083333333333333,0.13043478260869565,0,16.469999999999995,0.307072,young,1,0,0,0.40399749223122616,high,2,0,2
A5036,air_conditioner,LAB927,lab,2020-07-30,58,19,False,0.1,0.66,916.9,121,9,30.07,0.8,0.8,33.24,2349.84,25.47,31.02,80.0,0.5266513497989661,0.0275,0.15254237288135594,0,3.1700000000000017,0.21273600000000006,mature,0,1,0,0.49159356974525525,high,0,1,0
A5037,air_conditioner,LECTURE288,lecture_hall,2020-10-27,38,50,False,0.2,1.49,1362.94,114,6,27.98,2.0,0.3,42.0,2390.07,15.28,59.75,30.0,1.1945135845749344,0.06208333333333333,0.15384615384615385,0,14.02,0.252,mature,0,1,0,0.43096486006562895,high,0,2,0
P5038,projector,CLASSROOM827,classroom,2022-06-04,18,47,False,0.2,2.32,1001.24,125,3,29.72,1.5,0.4,41.88,330.48,15.81,46.85,40.0,1.8507208872458412,0.09666666666666666,0.15789473684210525,0,12.160000000000004,0.25128000000000006,young,1,0,0,0.3482700599622587,medium,2,0,2
P5039,projector,SEMINAR315,seminar_room,2023-11-18,17,15,True,1.0,11.98,4887.2,50,2,26.63,1.5,0.4,59.92,321.75,30.47,82.17,40.0,9.56399217221135,0.4991666666666667,0.1111111111111111,0,33.290000000000006,0.35952000000000006,young,1,0,0,0.46688481615237776,high,2,3,2
P5040,projector,SEMINAR670,seminar_room,2021-11-21,33,32,False,1.0,2.83,2242.82,30,5,28.95,0.8,0.8,46.71,320.58,26.03,30.82,80.0,2.2631886982845613,0.11791666666666667,0.14705882352941177,0,17.76,0.2989440000000001,young,1,0,0,0.3789152900047406,medium,2,3,2
P5041,podium,LECTURE621,lecture_hall,2024-12-18,7,29,False,1.0,11.75,1973.28,33,1,30.24,0.8,0.8,41.93,172.15,10.08,12.89,80.0,9.352037914691943,0.4895833333333333,0.125,0,11.690000000000001,0.26835200000000003,new,0,0,1,0.35890116689012935,medium,1,2,1
P5042,projector,LECTURE850,lecture_hall,2020-02-20,44,40,False,0.2,0.85,896.95,52,7,28.89,0.8,0.8,45.15,353.16,25.6,28.2,80.0,0.678993186979561,0.035416666666666666,0.15555555555555556,0,16.259999999999998,0.28896000000000005,mature,1,0,0,0.3178952731065329,medium,2,2,0
P5043,projector,SEMINAR374,seminar_room,2020-11-20,34,36,True,1.0,6.25,5102.86,71,5,31.9,0.8,0.8,53.68,359.29,39.32,53.93,80.0,4.997904015670911,0.2604166666666667,0.14285714285714285,0,21.78,0.343552,young,1,0,0,0.4872036157032775,high,2,3,2
A5044,air_conditioner,SEMINAR369,seminar_room,2024-09-24,8,21,False,1.0,10.71,2057.02,152,1,29.3,0.8,0.8,43.74,2291.9,16.74,15.44,80.0,8.535352697095435,0.44625000000000004,0.1111111111111111,0,14.440000000000001,0.2799360000000001,new,0,1,0,0.5193424620153057,high,0,3,1
A5045,air_conditioner,LAB662,lab,2024-01-14,10,45,False,0.2,1.9,455.29,134,1,30.72,1.5,0.4,30.75,1941.42,12.56,20.94,40.0,1.512591362126246,0.07916666666666666,0.09090909090909091,0,0.030000000000001137,0.18450000000000003,new,0,1,0,0.2564084945553055,medium,0,1,1
P5046,podium,SEMINAR945,seminar_room,2022-06-23,25,28,False,1.0,6.42,3850.29,299,4,30.29,0.8,0.8,33.23,164.77,30.15,41.4,80.0,5.126884154460719,0.2675,0.15384615384615385,1,2.9399999999999977,0.21267200000000003,young,0,0,1,0.535103191171242,high,1,3,2
P5047,projector,CLASSROOM473,classroom,2022-07-17,29,49,False,0.2,1.15,802.32,297,4,28.61,2.0,0.3,48.27,368.9,23.97,82.37,30.0,0.9211481056257176,0.04791666666666666,0.13333333333333333,1,19.660000000000004,0.28962,young,1,0,0,0.6993281130251522,high,2,0,2
A5048,air_conditioner,CLASSROOM360,classroom,2023-08-21,15,46,False,0.2,1.06,382.44,163,2,31.88,1.5,0.4,40.0,2116.09,18.01,26.75,40.0,0.8479822616407983,0.04416666666666667,0.125,0,8.120000000000001,0.24000000000000005,young,0,1,0,0.34598850078439475,medium,0,0,2
P5049,projector,CLASSROOM839,classroom,2022-06-30,25,29,False,1.0,3.21,1925.52,28,4,27.72,0.8,0.8,43.47,343.73,25.46,25.33,80.0,2.563941411451398,0.13375,0.15384615384615385,0,15.75,0.27820800000000007,young,1,0,0,0.3483280746545932,medium,2,0,2
A5050,air_conditioner,SEMINAR734,seminar_room,2023-01-25,18,29,False,1.0,3.06,1323.84,102,3,31.03,0.8,0.8,40.84,2202.99,12.58,15.26,80.0,2.447024029574861,0.1275,0.15789473684210525,0,9.810000000000002,0.26137600000000005,young,0,1,0,0.31176649608153423,medium,0,3,2
P5051,projector,SEMINAR239,seminar_room,2020-08-26,58,22,False,1.0,4.67,6495.89,56,9,31.87,0.8,0.8,51.76,382.6,43.03,68.18,80.0,3.731125789775991,0.19458333333333333,0.15254237288135594,0,19.889999999999997,0.33126400000000006,mature,1,0,0,0.538392051886643,high,2,3,0
P5052,projector,CLASSROOM336,classroom,2022-06-09,21,9,False,1.0,8.21,4138.62,225,3,31.56,1.5,0.4,54.45,386.21,35.45,97.48,40.0,6.558827258320127,0.34208333333333335,0.13636363636363635,1,22.890000000000004,0.3267000000000001,young,1,0,0,0.5992088757370991,high,2,0,2
P5053,podium,CLASSROOM791,classroom,2021-01-06,43,29,False,1.0,3.36,3464.83,253,7,26.46,0.8,0.8,37.78,175.17,35.18,47.06,80.0,2.6838342370255615,0.13999999999999999,0.1590909090909091,1,11.32,0.24179200000000006,mature,0,0,1,0.5481845597767183,high,1,0,0
P5054,podium,SEMINAR766,seminar_room,2022-08-28,17,3,False,1.0,3.35,1367.86,191,2,28.64,2.0,0.3,29.45,169.02,23.37,62.51,30.0,2.676829745596869,0.13958333333333334,0.1111111111111111,1,0.8099999999999987,0.17669999999999997,young,0,0,1,0.2754986978110347,medium,1,3,2
P5055,projector,CLASSROOM938,classroom,2021-12-04,44,29,False,1.0,7.71,8140.43,2,7,27.98,0.8,0.8,51.52,360.23,41.39,57.78,80.0,6.162323996971991,0.32125,0.15555555555555556,0,23.540000000000003,0.3297280000000001,mature,1,0,0,0.4957006574655775,high,2,0,0
A5056,air_conditioner,LECTURE598,lecture_hall,2020-08-22,41,1,False,1.0,5.11,5028.87,154,6,26.29,2.0,0.3,42.82,2406.38,30.44,91.64,30.0,4.08519090170593,0.21291666666666667,0.14285714285714285,0,16.53,0.25692,mature,0,1,0,0.6212549877634007,high,0,2,0
P5057,podium,CLASSROOM750,classroom,2023-01-03,15,13,False,1.0,8.04,2894.41,112,2,29.64,1.5,0.4,30.34,148.64,16.73,46.96,40.0,6.417760532150775,0.33499999999999996,0.125,0,0.6999999999999993,0.18204000000000004,young,0,0,1,0.3374492582821206,medium,1,0,2
A5058,air_conditioner,LECTURE376,lecture_hall,2023-01-12,13,6,False,1.0,10.4,3246.11,117,2,30.54,2.0,0.3,40.64,2275.03,15.71,47.64,30.0,8.302071611253197,0.43333333333333335,0.14285714285714285,0,10.100000000000001,0.24384,young,0,1,0,0.4872982698694558,high,0,2,2
P5059,projector,LAB306,lab,2021-03-12,35,4,False,1.0,7.93,6662.08,83,5,26.37,2.0,0.3,57.74,378.86,39.61,153.44,30.0,6.338801141769743,0.33041666666666664,0.1388888888888889,0,31.37,0.34643999999999997,young,1,0,0,0.5378485986110562,high,2,1,2
A5060,air_conditioner,LECTURE708,lecture_hall,2023-09-11,21,23,False,1.0,4.43,2233.33,173,3,26.27,0.8,0.8,35.25,2299.51,17.87,22.04,80.0,3.539350237717908,0.18458333333333332,0.13636363636363635,0,8.98,0.22560000000000005,young,0,1,0,0.47107596342173513,high,0,2,2
P5061,podium,CLASSROOM441,classroom,2023-01-02,21,39,False,0.2,1.95,982.67,11,3,27.18,0.8,0.8,32.96,168.18,9.78,13.06,80.0,1.5573217115689382,0.08125,0.13636363636363635,0,5.780000000000001,0.21094400000000005,young,0,0,1,0.21535984966071958,medium,1,0,2
P5062,podium,LECTURE723,lecture_hall,2023-08-28,9,21,False,1.0,8.24,1780.71,13,1,29.78,0.8,0.8,32.87,156.05,9.92,11.59,80.0,6.570885608856089,0.3433333333333333,0.1,0,3.0899999999999963,0.21036800000000003,new,0,0,1,0.1756041551700892,low,1,2,1
