equipment_id,equipment_type,room_id,room_type,installation_date,age_months,week_of_year,is_exam_period,academic_usage_multiplier,daily_usage_hours,total_usage_hours,last_maintenance_days,maintenance_count,room_temperature,dust_factor,humidity,operating_temperature,power_consumption,vibration_level,dust_accumulation,humidity_level,usage_per_day,usage_vs_capacity,maintenance_frequency,maintenance_overdue,temperature_stress,environmental_stress,age_category,is_projector,is_air_conditioner,is_podium,failure_probability_clean,maintenance_urgency_clean,equipment_type_encoded,room_type_encoded,age_category_encoded,operating_hours,temperature,vibration,pressure,failure_probability,risk_level,health_score
P4691,Podium,CLASSROOM175,classroom,2019-12-29,59,44,False,0.2,0.64,910.37,11,9,29.46,1.5,0.4,24.5,163.5,23.41,52.45,40.0,0.514042913608131,0.0266666666666666,0.15,0,-4.960000000000001,0.147,mature,0,0,1,0.3802152363431333,medium,1,0,0,0,0,0,0,1.0,Critical,59.496575342465746
P4692,Projector,CLASSROOM567,classroom,2022-02-21,24,6,False,1.0,4.05,2335.07,223,4,28.44,2.0,0.3,53.24,377.4,33.79,102.92,30.0,3.2386546463245494,0.1687499999999999,0.16,1,24.8,0.31944,young,1,0,0,0.6021749842593321,high,2,0,2,0,0,0,0,1.0,Critical,53.72602739726027
P4693,Podium,CLASSROOM836,classroom,2023-08-08,11,27,False,1.0,5.36,1414.96,133,1,26.89,0.8,0.8,30.06,162.05,20.5,18.93,80.0,4.274803625377643,0.2233333333333333,0.0833333333333333,0,3.169999999999998,0.192384,new,0,0,1,0.3451135441850226,medium,1,0,1,0,0,0,0,0.0,Low,88.14041095890411
A4694,air_conditioner,CLASSROOM502,classroom,2024-04-05,15,26,False,1.0,5.88,2118.32,10,2,29.48,0.8,0.8,38.77,2191.15,11.77,12.09,80.0,4.696940133037694,0.245,0.125,0,9.290000000000004,0.248128,young,0,1,0,0.3390613636364689,medium,0,0,2,0,0,0,0,0.0,Low,95.56506849315069
P4695,Projector,CLASSROOM136,classroom,2021-01-17,48,52,False,0.2,0.55,630.49,255,8,31.82,2.0,0.3,53.57,377.22,29.47,98.51,30.0,0.4375364330326162,0.0229166666666666,0.1632653061224489,1,21.75,0.32142,mature,1,0,0,0.5898769784200619,high,2,0,0,0,0,0,0,1.0,Critical,45.534246575342465
P4696,Podium,CLASSROOM637,classroom,2022-11-29,10,39,False,0.2,1.25,299.91,109,1,31.2,0.8,0.8,31.27,157.48,12.89,12.47,80.0,0.9963787375415284,0.0520833333333333,0.0909090909090909,0,0.0700000000000002,0.200128,new,0,0,1,0.1696247179571127,low,1,0,1,0,0,0,0,0.0,Low,90.03424657534246
P4697,Projector,LAB119,lab,2019-02-21,55,35,True,1.0,10.08,13305.05,200,9,26.14,0.8,0.8,60.62,426.5,58.08,78.0,80.0,8.05878255602665,0.42,0.1607142857142857,1,34.48,0.387968,mature,1,0,0,0.7744936464271563,critical,2,1,0,0,0,0,0,1.0,Critical,47.551369863013704
P4698,Podium,CLASSROOM883,classroom,2021-04-08,42,38,False,0.2,0.84,843.56,231,7,28.64,0.8,0.8,35.59,165.26,26.34,35.57,80.0,0.6689611419508327,0.0349999999999999,0.1627906976744186,1,6.950000000000003,0.227776,mature,0,0,1,0.5074187696815308,high,1,0,0,0,0,0,0,1.0,Critical,48.67808219178082
P4699,Projector,CLASSROOM883,classroom,2023-06-20,7,3,False,1.0,3.12,524.45,173,1,29.86,2.0,0.3,51.09,343.64,19.52,54.19,30.0,2.4855450236966825,0.13,0.125,0,21.230000000000004,0.30654,new,1,0,0,0.3877981628446988,medium,2,0,1,0,0,0,0,0.0,Low,86.40068493150685
P4700,Projector,LECTURE864,lecture_hall,2021-11-23,41,14,False,1.0,9.86,9702.02,204,6,28.8,1.5,0.4,59.68,369.97,54.11,135.75,40.0,7.881413484971568,0.4108333333333333,0.1428571428571428,1,30.88,0.35808,mature,1,0,0,0.7531200559119579,critical,2,2,0,0,0,0,0,1.0,Critical,50.77739726027397
P4701,Podium,CLASSROOM119,classroom,2020-07-03,50,32,False,1.0,9.9,11879.62,202,8,26.55,0.8,0.8,52.34,176.71,53.39,73.47,80.0,7.914470353097935,0.4125,0.1568627450980392,1,25.790000000000003,0.334976,mature,0,0,1,0.7578494070862152,critical,1,0,0,0,0,0,0,1.0,Critical,48.66438356164383
A4702,air_conditioner,CLASSROOM365,classroom,2022-03-02,25,12,False,1.0,2.57,1543.66,233,4,26.13,1.5,0.4,38.06,2215.09,16.98,45.88,40.0,2.0554727030625832,0.1070833333333333,0.1538461538461538,1,11.930000000000003,0.22836,young,0,1,0,0.4437653484124406,high,0,0,2,0,0,0,0,0.0,Low,77.79109589041096
P4703,Podium,LECTURE205,lecture_hall,2020-05-20,59,13,False,1.0,11.59,16414.89,203,9,28.78,1.5,0.4,47.27,198.32,49.48,144.62,40.0,9.268712591756069,0.4829166666666666,0.15,1,18.49,0.28362,mature,0,0,1,0.6677651564079471,high,1,2,0,0,0,0,0,1.0,Critical,46.3458904109589
P4704,Podium,SEMINAR151,seminar_room,2024-07-13,9,15,True,1.0,9.3,2008.78,67,1,26.64,1.5,0.4,30.17,148.41,18.66,30.19,40.0,7.412472324723248,0.3875,0.1,0,3.530000000000001,0.18102,new,0,0,1,0.2767409456174722,medium,1,3,1,0,0,0,0,0.0,Low,93.16095890410959
P4705,Projector,CLASSROOM661,classroom,2023-06-20,15,37,False,0.2,1.31,470.73,103,2,29.61,0.8,0.8,40.51,314.6,19.47,18.29,80.0,1.043747228381375,0.0545833333333333,0.125,0,10.9,0.259264,young,1,0,0,0.3144339547957248,medium,2,0,2,0,0,0,0,0.0,Low,89.19520547945206
A4706,air_conditioner,LAB611,lab,2020-04-05,54,37,False,0.2,0.93,1202.51,18,9,29.45,0.8,0.8,25.11,2280.03,22.59,25.61,80.0,0.741832202344232,0.03875,0.1636363636363636,0,-4.34,0.160704,mature,0,1,0,0.3476300398986632,medium,0,1,0,0,0,0,0,0.0,Low,85.26712328767124
A4707,air_conditioner,SEMINAR491,seminar_room,2023-06-12,13,27,False,1.0,4.03,1257.27,203,2,26.25,0.8,0.8,32.87,2142.98,19.95,17.57,80.0,3.215524296675192,0.1679166666666667,0.1428571428571428,1,6.619999999999997,0.210368,young,0,1,0,0.4753181872897702,high,0,3,2,0,0,0,0,0.0,Low,82.8458904109589
P4708,Podium,SEMINAR687,seminar_room,2022-09-14,25,40,False,0.2,0.71,426.48,275,4,30.93,0.8,0.8,29.19,154.8,25.27,27.71,80.0,0.5678828229027963,0.0295833333333333,0.1538461538461538,1,-1.7399999999999984,0.186816,young,0,0,1,0.4195621207179097,high,1,3,2,0,0,0,0,1.0,Critical,49.91438356164383
A4709,air_conditioner,CLASSROOM279,classroom,2021-01-07,55,29,False,1.0,7.76,10245.32,110,9,27.41,0.8,0.8,46.56,2251.4,35.06,54.21,80.0,6.205523924894004,0.3233333333333333,0.1607142857142857,0,19.15,0.2979840000000001,mature,0,1,0,0.6207253767310467,high,0,0,0,0,0,0,0,0.0,Low,78.71575342465754
P4710,Podium,CLASSROOM942,classroom,2022-01-08,36,52,False,0.2,1.68,1452.03,279,6,31.97,2.0,0.3,36.92,174.31,25.04,90.52,30.0,1.3432284921369102,0.0699999999999999,0.1621621621621621,1,4.950000000000003,0.22152,young,0,0,1,0.4046567338353395,high,1,0,2,0,0,0,0,1.0,Critical,46.89041095890411
P4711,Podium,SEMINAR963,seminar_room,2021-07-16,37,31,False,1.0,9.31,8267.68,280,6,28.31,0.8,0.8,38.23,194.07,47.16,63.87,80.0,7.441656165616562,0.3879166666666667,0.1578947368421052,1,9.919999999999998,0.244672,mature,0,0,1,0.5421404649069371,high,1,3,0,0,0,0,0,1.0,Critical,46.57191780821918
P4712,Podium,LECTURE292,lecture_hall,2020-06-21,56,4,False,1.0,6.91,9292.27,30,9,28.79,2.0,0.3,39.69,185.55,47.35,153.92,30.0,5.5278227245687095,0.2879166666666666,0.1578947368421052,0,10.9,0.2381399999999999,mature,0,0,1,0.4686717088368108,high,1,2,0,0,0,0,0,1.0,Critical,58.945205479452056
A4713,air_conditioner,LECTURE675,lecture_hall,2023-12-20,11,46,False,0.2,0.72,188.99,4,1,27.8,1.5,0.4,34.94,2086.58,4.14,9.53,40.0,0.5709667673716012,0.03,0.0833333333333333,0,7.139999999999997,0.20964,new,0,1,0,0.0877073360479949,low,0,2,1,0,0,0,0,0.0,Low,96.97602739726027
P4714,Projector,CLASSROOM141,classroom,2022-10-15,27,1,False,1.0,2.4,1552.41,78,4,31.05,2.0,0.3,48.87,328.42,21.03,70.21,30.0,1.9141923551171396,0.0999999999999999,0.1428571428571428,0,17.819999999999997,0.29322,young,1,0,0,0.4282446654419183,high,2,0,2,0,0,0,0,0.0,Low,87.90753424657534
P4715,Podium,LECTURE784,lecture_hall,2023-06-12,20,5,False,1.0,9.81,4708.07,272,3,30.19,2.0,0.3,42.06,185.49,32.14,107.08,30.0,7.833727121464226,0.40875,0.1428571428571428,1,11.87,0.25236,young,0,0,1,0.5388994036414042,high,1,2,2,0,0,0,0,1.0,Critical,51.369863013698634
P4716,Podium,CLASSROOM400,classroom,2020-02-17,52,21,False,1.0,4.41,5503.05,32,8,27.19,0.8,0.8,32.27,176.57,31.43,44.95,80.0,3.5253363228699555,0.18375,0.1509433962264151,0,5.080000000000002,0.206528,mature,0,0,1,0.539278290390583,high,1,0,0,0,0,0,0,1.0,Critical,59.8082191780822
A4717,air_conditioner,SEMINAR380,seminar_room,2021-07-14,26,35,True,1.0,11.15,6957.05,107,4,31.74,0.8,0.8,50.74,2029.05,28.13,33.71,80.0,8.90787451984635,0.4645833333333333,0.1481481481481481,0,19.000000000000004,0.324736,young,0,1,0,0.6551389266743635,high,0,3,2,0,0,0,0,0.0,Low,86.17123287671232
P4718,Projector,LECTURE175,lecture_hall,2023-06-15,17,45,False,0.2,1.33,542.25,272,2,31.1,1.5,0.4,42.96,299.97,17.25,49.53,40.0,1.0611545988258315,0.0554166666666666,0.1111111111111111,1,11.86,0.25776,young,1,0,0,0.4423084336870044,high,2,2,2,0,0,0,0,1.0,Critical,52.119863013698634
P4719,Projector,SEMINAR263,seminar_room,2024-04-26,15,29,False,1.0,8.29,2983.69,178,2,26.18,0.8,0.8,55.21,377.68,28.78,41.71,80.0,6.6157206208425725,0.3454166666666666,0.125,0,29.03,0.3533440000000001,young,1,0,0,0.5388965300838241,high,2,3,2,0,0,0,0,0.0,Low,84.0582191780822
P4720,Podium,LECTURE813,lecture_hall,2020-04-01,42,37,False,0.2,0.83,837.06,227,7,28.9,0.8,0.8,33.68,177.75,26.88,35.28,80.0,0.6638065027755748,0.0345833333333333,0.1627906976744186,1,4.780000000000001,0.215552,mature,0,0,1,0.4963178598787811,high,1,2,0,0,0,0,0,1.0,Critical,48.95205479452055
A4721,air_conditioner,CLASSROOM287,classroom,2021-07-07,45,12,False,1.0,2.71,2924.38,165,7,31.46,1.5,0.4,44.04,2326.55,30.67,62.12,40.0,2.1646039970392303,0.1129166666666666,0.1521739130434782,0,12.579999999999998,0.26424,mature,0,1,0,0.6072518021360535,high,0,0,0,0,0,0,0,0.0,Low,77.44863013698631
P4722,Podium,LECTURE328,lecture_hall,2021-10-19,29,10,False,1.0,9.03,6281.54,225,4,26.03,1.5,0.4,46.41,179.76,33.07,96.99,40.0,7.21187141216992,0.37625,0.1333333333333333,1,20.379999999999995,0.27846,young,0,0,1,0.4959612441803462,high,1,2,2,0,0,0,0,1.0,Critical,52.33904109589041
P4723,Projector,LAB148,lab,2025-03-27,2,22,False,1.0,5.42,260.23,259,1,26.39,0.8,0.8,45.45,341.52,17.05,18.53,80.0,4.266065573770492,0.2258333333333333,0.3333333333333333,1,19.06,0.2908800000000001,new,1,0,0,0.3782923652905409,medium,2,1,1,0,0,0,0,1.0,Critical,56.76027397260273
P4724,Projector,CLASSROOM373,classroom,2023-03-15,25,14,False,1.0,8.05,4830.73,241,4,30.63,1.5,0.4,54.77,373.36,43.93,109.13,40.0,6.432396804260985,0.3354166666666667,0.1538461538461538,1,24.140000000000004,0.3286200000000001,young,1,0,0,0.5790537315741193,high,2,0,2,0,0,0,0,1.0,Critical,52.24315068493151
A4725,air_conditioner,LECTURE341,lecture_hall,2024-01-20,18,28,False,1.0,10.64,4596.37,116,3,28.88,0.8,0.8,46.67,2169.33,19.02,24.61,80.0,8.496062846580406,0.4433333333333333,0.1578947368421052,0,17.790000000000003,0.298688,young,0,1,0,0.5300303923551247,high,0,2,2,0,0,0,0,0.0,Low,87.55479452054794
P4726,Projector,SEMINAR751,seminar_room,2022-07-07,37,30,False,1.0,9.38,8325.67,104,6,27.67,0.8,0.8,64.09,403.59,42.72,64.04,80.0,7.493852385238524,0.3908333333333333,0.1578947368421052,0,36.42,0.4101760000000001,mature,1,0,0,0.6193873380008164,high,2,3,0,0,0,0,0,1.0,Critical,58.62671232876713
P4727,Projector,CLASSROOM509,classroom,2023-07-01,5,48,False,0.2,2.07,248.31,255,1,29.42,1.5,0.4,44.24,313.41,21.81,36.85,40.0,1.644437086092715,0.08625,0.1666666666666666,1,14.82,0.26544,new,1,0,0,0.4654182319466281,high,2,0,1,0,0,0,0,0.0,Low,81.28424657534246
P4728,Podium,CLASSROOM274,classroom,2021-02-05,51,16,True,1.0,7.15,8754.3,168,8,31.79,1.5,0.4,39.75,183.49,46.32,124.91,40.0,5.718027433050294,0.2979166666666666,0.1538461538461538,0,7.960000000000001,0.2385,mature,0,0,1,0.4756977725800614,high,1,0,0,0,0,0,0,1.0,Critical,50.74315068493151
P4729,Podium,CLASSROOM404,classroom,2020-08-24,38,40,False,0.2,0.95,866.0,64,6,26.97,0.8,0.8,32.53,160.55,22.83,22.93,80.0,0.7589833479404031,0.0395833333333333,0.1538461538461538,0,5.560000000000002,0.208192,mature,0,0,1,0.1855786023765902,low,1,0,0,0,0,0,0,1.0,Critical,61.11643835616438
P4730,Projector,CLASSROOM825,classroom,2020-12-10,42,21,False,1.0,7.47,7527.19,104,7,28.52,0.8,0.8,63.19,400.78,47.05,66.04,80.0,5.969222839016653,0.3112499999999999,0.1627906976744186,0,34.67,0.4044160000000001,mature,1,0,0,0.632867209136846,high,2,0,0,0,0,0,0,1.0,Critical,57.37671232876713
P4731,Podium,LECTURE660,lecture_hall,2023-01-07,12,1,False,1.0,11.92,3434.1,135,2,30.59,2.0,0.3,45.14,170.45,18.77,68.84,30.0,9.512742382271467,0.4966666666666666,0.1538461538461538,0,14.55,0.2708399999999999,new,0,0,1,0.4008447968325184,high,1,2,1,0,0,0,0,1.0,Critical,62.753424657534254
A4732,air_conditioner,SEMINAR702,seminar_room,2021-07-01,37,29,False,1.0,10.11,8977.59,219,6,27.75,0.8,0.8,43.47,2367.8,35.62,48.47,80.0,8.080639063906391,0.4212499999999999,0.1578947368421052,1,15.72,0.278208,mature,0,1,0,0.546519591179008,high,0,3,0,0,0,0,0,0.0,Low,75.75
A4733,air_conditioner,LECTURE114,lecture_hall,2021-01-30,34,46,False,0.2,1.6,1308.8,20,5,28.39,1.5,0.4,36.39,2189.82,13.05,33.71,40.0,1.2818805093046033,0.0666666666666666,0.1428571428571428,0,8.0,0.21834,young,0,1,0,0.326722885284096,medium,0,2,2,0,0,0,0,0.0,Low,90.13013698630137
P4734,Podium,LECTURE316,lecture_hall,2020-11-29,50,2,False,1.0,4.34,5204.72,294,8,31.01,2.0,0.3,38.82,191.12,42.81,142.05,30.0,3.467501665556296,0.1808333333333333,0.1568627450980392,1,7.809999999999999,0.23292,mature,0,0,1,0.6364776477866438,high,1,2,0,0,0,0,0,1.0,Critical,42.36301369863014
P4735,Projector,CLASSROOM650,classroom,2019-09-10,48,33,False,1.0,8.84,10182.95,89,8,27.9,0.8,0.8,63.55,355.73,47.71,67.11,80.0,7.066585704371964,0.3683333333333333,0.1632653061224489,0,35.65,0.40672,mature,1,0,0,0.6148242567316423,high,2,0,0,0,0,0,0,1.0,Critical,56.9041095890411
A4736,air_conditioner,SEMINAR515,seminar_room,2023-07-25,14,38,False,0.2,1.45,488.6,220,2,30.04,0.8,0.8,43.37,2040.13,18.0,16.68,80.0,1.160570071258907,0.0604166666666666,0.1333333333333333,1,13.329999999999998,0.277568,young,0,1,0,0.4022556663534098,high,0,3,2,0,0,0,0,0.0,Low,81.43150684931507
A4737,air_conditioner,CLASSROOM432,classroom,2020-04-11,50,21,False,1.0,8.5,10198.43,44,8,28.86,0.8,0.8,51.39,2331.8,31.03,49.15,80.0,6.794423717521653,0.3541666666666667,0.1568627450980392,0,22.53,0.3288960000000001,mature,0,1,0,0.5624200005797094,high,0,0,0,0,0,0,0,0.0,Low,84.48630136986301
P4738,Projector,CLASSROOM516,classroom,2020-04-26,55,44,False,0.2,0.41,538.63,191,9,31.44,1.5,0.4,50.71,318.41,34.61,77.98,40.0,0.326244700181708,0.0170833333333333,0.1607142857142857,1,19.27,0.30426,mature,1,0,0,0.5494112415861857,high,2,0,0,0,0,0,0,1.0,Critical,48.167808219178085
P4739,Projector,LECTURE247,lecture_hall,2020-07-02,51,37,False,0.2,1.95,2385.01,291,8,27.62,0.8,0.8,47.57,357.67,42.62,52.3,80.0,1.5578118876551277,0.08125,0.1538461538461538,1,19.95,0.304448,mature,1,0,0,0.5899892580556912,high,2,2,0,0,0,0,0,1.0,Critical,42.31849315068493
A4740,air_conditioner,CLASSROOM981,classroom,2021-10-22,28,6,False,1.0,9.89,6649.17,66,4,31.26,2.0,0.3,39.98,2333.63,27.4,79.66,30.0,7.906266349583829,0.4120833333333333,0.1379310344827586,0,8.719999999999995,0.2398799999999999,young,0,1,0,0.4105503139860079,high,0,0,2,0,0,0,0,0.0,Low,88.47945205479452
P4741,Podium,CLASSROOM641,classroom,2023-09-06,6,10,False,1.0,11.77,1695.45,2,1,26.81,1.5,0.4,36.72,151.79,7.39,17.47,40.0,9.367127071823203,0.4904166666666666,0.1428571428571428,0,9.91,0.22032,new,0,0,1,0.3083766153975158,medium,1,0,1,0,0,0,0,0.0,Low,98.36301369863014
P4742,Podium,LECTURE340,lecture_hall,2020-07-06,41,46,False,0.2,0.8,786.48,61,6,26.49,1.5,0.4,29.54,176.51,20.86,44.27,40.0,0.6388952071486597,0.0333333333333333,0.1428571428571428,0,3.0500000000000007,0.17724,mature,0,0,1,0.3129525001560058,medium,1,2,0,0,0,0,0,1.0,Critical,60.57191780821918
P4743,Podium,SEMINAR147,seminar_room,2021-04-10,48,12,False,1.0,9.65,11117.34,101,8,26.29,1.5,0.4,39.83,187.16,49.93,123.62,40.0,7.71501734906315,0.4020833333333333,0.1632653061224489,0,13.54,0.23898,mature,0,0,1,0.5377003114128638,high,1,3,0,0,0,0,0,1.0,Critical,56.082191780821915
P4744,Projector,LECTURE538,lecture_hall,2021-02-22,40,23,False,1.0,5.01,4811.5,192,6,29.75,0.8,0.8,59.01,405.52,45.62,64.08,80.0,4.0062447960033305,0.20875,0.1463414634146341,1,29.26,0.377664,mature,1,0,0,0.5677882083521353,high,2,2,0,0,0,0,0,1.0,Critical,51.849315068493155
P4745,Podium,CLASSROOM783,classroom,2020-09-08,42,8,False,1.0,2.55,2569.88,117,7,27.98,2.0,0.3,32.79,173.0,23.5,87.2,30.0,2.0379698651863603,0.10625,0.1627906976744186,0,4.809999999999999,0.19674,mature,0,0,1,0.3701053898746332,medium,1,0,0,0,0,0,0,1.0,Critical,56.486301369863014
A4746,air_conditioner,LECTURE485,lecture_hall,2021-03-25,42,36,True,1.0,11.51,11606.05,73,7,29.78,0.8,0.8,49.34,2525.63,36.04,50.99,80.0,9.203846153846154,0.4795833333333333,0.1627906976744186,0,19.56,0.315776,mature,0,1,0,0.4773441835752933,high,0,2,0,0,0,0,0,0.0,Low,84.5
P4747,Projector,CLASSROOM211,classroom,2020-11-24,50,1,False,1.0,4.94,5922.53,108,8,26.77,2.0,0.3,55.84,397.52,48.32,172.71,30.0,3.9457228514323774,0.2058333333333333,0.1568627450980392,0,29.070000000000004,0.33504,mature,1,0,0,0.5971363373391471,high,2,0,0,0,0,0,0,1.0,Critical,55.102739726027394
P4748,Podium,LECTURE774,lecture_hall,2023-05-08,12,18,False,0.1,0.29,84.49,76,2,26.76,0.8,0.8,24.66,140.78,8.4,10.2,80.0,0.2340443213296398,0.0120833333333333,0.1538461538461538,0,-2.1000000000000014,0.157824,new,0,0,1,0.2483093775041632,medium,1,2,1,0,0,0,0,0.0,Low,91.79452054794521
P4749,Podium,CLASSROOM105,classroom,2019-10-24,50,48,False,0.2,1.26,1517.83,168,8,26.41,1.5,0.4,30.62,171.29,26.36,69.88,40.0,1.0112125249833444,0.0525,0.1568627450980392,0,4.210000000000001,0.18372,mature,0,0,1,0.3606124605951057,medium,1,0,0,0,0,0,0,1.0,Critical,50.99315068493151
P4750,Projector,LECTURE989,lecture_hall,2019-06-02,59,14,False,1.0,9.99,14149.8,287,9,30.45,1.5,0.4,57.72,371.69,50.83,149.25,40.0,7.989723320158102,0.41625,0.15,1,27.27,0.34632,mature,1,0,0,0.8019394159623181,critical,2,2,0,0,0,0,0,1.0,Critical,40.59246575342466
A4751,air_conditioner,LECTURE598,lecture_hall,2023-12-31,17,21,False,1.0,8.45,3447.54,249,2,30.96,0.8,0.8,46.26,2237.38,19.96,27.06,80.0,6.746653620352251,0.3520833333333333,0.1111111111111111,1,15.299999999999995,0.296064,young,0,1,0,0.580890433521286,high,0,2,2,0,0,0,0,0.0,Low,78.69520547945206
P4752,Projector,LECTURE254,lecture_hall,2021-03-16,35,5,False,1.0,3.27,2743.15,235,5,28.44,2.0,0.3,44.93,387.25,35.62,120.72,30.0,2.610038058991437,0.13625,0.1388888888888889,1,16.49,0.26958,young,1,0,0,0.6075767843027384,high,2,2,2,0,0,0,0,1.0,Critical,50.1541095890411
P4753,Projector,LECTURE318,lecture_hall,2020-06-15,57,8,False,1.0,4.23,5788.19,207,9,28.47,2.0,0.3,56.66,375.69,50.19,193.47,30.0,3.3829281122150787,0.17625,0.1551724137931034,1,28.19,0.3399599999999999,mature,1,0,0,0.662557890689947,high,2,2,0,0,0,0,0,1.0,Critical,46.57191780821918
P4754,Projector,LECTURE472,lecture_hall,2022-12-22,18,24,False,1.0,3.08,1329.27,119,3,31.41,0.8,0.8,47.68,350.59,19.06,26.64,80.0,2.457060998151571,0.1283333333333333,0.1578947368421052,0,16.27,0.3051520000000001,young,1,0,0,0.3404967193506468,medium,2,2,2,0,0,0,0,1.0,Critical,62.349315068493155
A4755,air_conditioner,LAB219,lab,2020-03-15,57,47,False,0.2,1.13,1539.81,144,9,27.04,1.5,0.4,31.6,2442.2,25.55,62.45,40.0,0.899947399181765,0.0470833333333333,0.1551724137931034,0,4.560000000000002,0.1896,mature,0,1,0,0.3952091305824535,medium,0,1,0,0,0,0,0,0.0,Low,75.88698630136986
P4756,Podium,LECTURE284,lecture_hall,2020-09-30,57,23,False,1.0,5.12,7002.33,76,9,26.3,0.8,0.8,47.18,199.1,42.89,55.88,80.0,4.092536528345996,0.2133333333333333,0.1551724137931034,0,20.88,0.301952,mature,0,0,1,0.5277466020291628,high,1,2,0,0,0,0,0,1.0,Critical,55.54452054794521
P4757,Podium,SEMINAR252,seminar_room,2020-07-06,52,41,False,0.2,2.32,2898.13,45,8,27.71,0.8,0.8,39.01,166.24,26.93,35.39,80.0,1.8565855221012173,0.0966666666666666,0.1509433962264151,0,11.299999999999995,0.249664,mature,0,0,1,0.4931998620787372,high,1,3,0,0,0,0,0,1.0,Critical,58.917808219178085
A4758,air_conditioner,LECTURE708,lecture_hall,2019-07-24,50,35,True,1.0,9.2,11041.69,65,8,29.68,0.8,0.8,50.7,2356.47,39.5,52.33,80.0,7.356222518321119,0.3833333333333333,0.1568627450980392,0,21.020000000000003,0.3244800000000001,mature,0,1,0,0.6033296226044992,high,0,2,0,0,0,0,0,0.0,Low,83.04794520547945
P4759,Podium,CLASSROOM563,classroom,2022-07-17,18,2,False,1.0,2.04,880.1,217,3,26.95,2.0,0.3,31.18,180.31,18.85,62.97,30.0,1.626802218114603,0.085,0.1578947368421052,1,4.23,0.18708,young,0,0,1,0.350505585726286,medium,1,0,2,0,0,0,0,1.0,Critical,55.63698630136986
A4760,air_conditioner,LECTURE520,lecture_hall,2021-04-24,45,1,False,1.0,7.23,7804.94,4,7,26.29,2.0,0.3,47.48,2260.21,28.17,97.48,30.0,5.777157660991858,0.30125,0.1521739130434782,0,21.19,0.2848799999999999,mature,0,1,0,0.5091277477877569,high,0,2,0,0,0,0,0,0.0,Low,88.47602739726027
P4761,Projector,CLASSROOM454,classroom,2020-02-09,55,33,False,1.0,10.03,13245.6,260,9,29.8,0.8,0.8,62.56,361.12,49.41,78.0,80.0,8.022774076317384,0.4179166666666666,0.1607142857142857,1,32.760000000000005,0.4003840000000001,mature,1,0,0,0.8060235978781793,critical,2,0,0,0,0,0,0,1.0,Critical,43.4417808219178
P4762,Podium,SEMINAR938,seminar_room,2021-05-12,45,4,False,1.0,9.28,10018.17,8,7,30.36,2.0,0.3,44.34,197.73,46.2,146.33,30.0,7.415373797187269,0.3866666666666666,0.1521739130434782,0,13.980000000000004,0.26604,mature,0,0,1,0.3969141871392014,medium,1,3,0,0,0,0,0,1.0,Critical,63.20205479452055
P4763,Projector,CLASSROOM335,classroom,2020-03-24,56,44,False,0.2,1.06,1423.04,215,9,29.29,1.5,0.4,48.63,338.64,32.72,89.79,40.0,0.846543723973825,0.0441666666666666,0.1578947368421052,1,19.340000000000003,0.29178,mature,1,0,0,0.6420187199505724,high,2,0,0,0,0,0,0,1.0,Critical,46.27397260273972
P4764,Podium,SEMINAR345,seminar_room,2023-09-01,12,35,True,1.0,6.91,1991.31,278,2,29.43,0.8,0.8,38.46,180.65,25.01,28.77,80.0,5.516094182825484,0.2879166666666666,0.1538461538461538,1,9.03,0.246144,new,0,0,1,0.4768661298876107,high,1,3,1,0,0,0,0,1.0,Critical,52.95890410958904
P4765,Projector,LAB392,lab,2021-02-27,45,45,False,0.2,1.74,1878.94,112,7,31.23,1.5,0.4,43.81,367.53,31.26,75.9,40.0,1.3907772020725389,0.0725,0.1521739130434782,0,12.580000000000002,0.26286,mature,1,0,0,0.4465150771517731,high,2,1,0,0,0,0,0,1.0,Critical,56.078767123287676
P4766,Projector,LECTURE828,lecture_hall,2020-10-18,54,13,False,1.0,5.73,7420.96,84,9,26.36,1.5,0.4,60.37,394.78,50.95,129.5,40.0,4.578013571869216,0.23875,0.1636363636363636,0,34.01,0.36222,mature,1,0,0,0.5515730207243188,high,2,2,0,0,0,0,0,1.0,Critical,55.746575342465746
A4767,air_conditioner,CLASSROOM161,classroom,2024-01-08,4,19,False,0.1,0.47,45.57,123,1,29.17,0.8,0.8,27.16,2183.68,13.71,7.19,80.0,0.3766115702479339,0.0195833333333333,0.2,0,-2.0100000000000016,0.173824,new,0,1,0,0.2992648131784957,medium,0,0,1,0,0,0,0,0.0,Low,90.57534246575342
P4768,Projector,CLASSROOM877,classroom,2020-10-03,38,46,False,0.2,0.57,520.99,174,6,29.89,1.5,0.4,45.5,351.62,24.63,64.01,40.0,0.4566082383873795,0.0237499999999999,0.1538461538461538,0,15.61,0.273,mature,1,0,0,0.5002423065365821,high,2,0,0,0,0,0,0,0.0,Low,78.58219178082192
P4769,Projector,LAB168,lab,2020-07-27,39,41,False,0.2,1.12,1050.69,274,6,29.98,0.8,0.8,52.73,343.41,27.99,38.6,80.0,0.8972587532023911,0.0466666666666666,0.15,1,22.75,0.337472,mature,1,0,0,0.5687637501370629,high,2,1,0,0,0,0,0,1.0,Critical,46.48287671232876
