,predicted_failure_prob,predicted_urgency,age_months,equipment_type
4033,0.29977516494821066,medium,12,projector
834,0.2995483781200041,medium,20,projector
2228,0.29950999602148987,medium,22,podium
1937,0.2993220416379375,medium,23,podium
2968,0.2991479659524436,medium,33,podium
1649,0.29884719323203646,medium,9,podium
72,0.29840648846112505,medium,25,air_conditioner
1176,0.2983292293716862,medium,29,air_conditioner
4093,0.298090244187981,medium,3,projector
1387,0.2980820080260881,medium,23,projector
1084,0.29799639232488706,medium,23,podium
559,0.29793628313215537,medium,9,projector
3941,0.29787823597670393,medium,40,podium
1402,0.29783803656756497,medium,28,podium
900,0.29773554241320155,medium,24,podium
4929,0.297688215064945,medium,32,podium
3542,0.29754508880346786,medium,27,air_conditioner
1327,0.29715689310195936,medium,20,projector
1505,0.29711455366575124,medium,23,air_conditioner
4171,0.2970387319382861,medium,4,projector
40,0.29688538065058184,medium,13,air_conditioner
3995,0.2968041797772186,medium,19,projector
3528,0.296780235764981,medium,29,air_conditioner
2076,0.2966980448175375,medium,25,projector
1953,0.2966197565444969,medium,12,podium
1671,0.2964790392606226,medium,11,podium
4397,0.2964606998169497,medium,30,podium
1705,0.2961595921872007,medium,15,air_conditioner
941,0.2959844946837147,medium,17,air_conditioner
1974,0.29589831037766634,medium,18,air_conditioner
731,0.29583966580843546,medium,20,projector
2387,0.2956340247400875,medium,4,air_conditioner
860,0.29551117318196873,medium,6,podium
3704,0.29549349072014164,medium,9,podium
3694,0.2952532992872324,medium,15,air_conditioner
4191,0.2952061294439368,medium,27,projector
762,0.29454498377553595,medium,1,projector
715,0.29452742393717746,medium,3,air_conditioner
1603,0.29452240894903586,medium,23,projector
2774,0.29425178230472504,medium,31,podium
1981,0.2941948664216787,medium,12,podium
30,0.2941469439253352,medium,23,air_conditioner
2241,0.2939360820313004,medium,25,air_conditioner
3780,0.29368391341001676,medium,11,air_conditioner
688,0.29363302274191994,medium,25,projector
332,0.29353591493365244,medium,18,air_conditioner
4090,0.29348477119272665,medium,24,air_conditioner
3830,0.29335187964637405,medium,14,air_conditioner
3664,0.29333962077336606,medium,23,podium
1575,0.293191778628915,medium,9,projector
1373,0.2928771369034914,medium,44,podium
722,0.29286034802582117,medium,27,projector
2913,0.29275193109486325,medium,10,air_conditioner
4811,0.29270515182890916,medium,30,podium
4204,0.2925805370120831,medium,18,air_conditioner
1,0.29240440722692174,medium,22,projector
2637,0.29226572727133027,medium,10,projector
1690,0.2918678431458798,medium,12,projector
2658,0.29174790833533437,medium,22,podium
3586,0.29162841734115785,medium,21,air_conditioner
4590,0.2911527594884688,medium,22,podium
4133,0.2910729600886658,medium,10,podium
906,0.2903431762098122,medium,23,projector
4045,0.29025990880927716,medium,10,air_conditioner
3461,0.2901969321234503,medium,10,projector
1078,0.29008893406155745,medium,31,podium
1082,0.29000126404808,medium,33,podium
4560,0.2897830205561943,medium,15,air_conditioner
2745,0.28977286502602195,medium,2,air_conditioner
4542,0.28965226272117195,medium,19,projector
1635,0.28965110933962546,medium,11,air_conditioner
4976,0.28898953721123577,medium,6,air_conditioner
3794,0.28886871180338386,medium,21,podium
4746,0.2886715905928799,medium,10,projector
1680,0.28841202472307903,medium,20,projector
2732,0.2881715422646594,medium,43,podium
4709,0.2880915328974841,medium,10,projector
597,0.2879273149223375,medium,14,air_conditioner
4775,0.2877964873368257,medium,26,projector
3570,0.28777052608111897,medium,11,podium
2489,0.2877466963226708,medium,27,air_conditioner
2282,0.28764685339117146,medium,7,air_conditioner
3303,0.28763470413074294,medium,10,projector
1893,0.28761876707659306,medium,6,projector
4293,0.28760015808837913,medium,19,air_conditioner
1174,0.2874347138624691,medium,23,air_conditioner
3005,0.2872371261639209,medium,38,air_conditioner
1164,0.28708530491199713,medium,20,air_conditioner
2480,0.2868776714741209,medium,35,podium
1442,0.2866522245062023,medium,10,air_conditioner
3438,0.28659842933826624,medium,23,air_conditioner
2583,0.2864160078238811,medium,38,podium
1873,0.28634415170009236,medium,26,podium
3543,0.28629517798560067,medium,9,projector
4512,0.2862452983365408,medium,24,air_conditioner
3646,0.28606250767781216,medium,24,podium
1382,0.2856974583015869,medium,34,podium
4713,0.2855872116995068,medium,22,podium
1713,0.28554609642466544,medium,27,air_conditioner
3860,0.28548610351251513,medium,8,projector
1699,0.2852374757276297,medium,14,podium
2219,0.2850698490037736,medium,22,air_conditioner
878,0.2849889244573573,medium,50,podium
2894,0.28468148389620823,medium,3,air_conditioner
901,0.28453487848172476,medium,28,projector
1400,0.2843039220592094,medium,24,podium
399,0.28379332835645354,medium,1,projector
2923,0.2836369060466276,medium,17,podium
190,0.2836144147255647,medium,5,air_conditioner
272,0.2829507558960752,medium,12,projector
4830,0.28264998788781304,medium,17,projector
2130,0.2823213159109181,medium,16,air_conditioner
4314,0.2821851724707176,medium,12,projector
4029,0.2821403426029675,medium,22,air_conditioner
3597,0.2821183567774419,medium,26,podium
3741,0.2818411267508855,medium,6,podium
3339,0.2817093298513619,medium,3,projector
3013,0.2816924789732661,medium,15,podium
549,0.2816578002324154,medium,40,podium
3105,0.2813738854109368,medium,23,podium
1036,0.28131383742868143,medium,12,projector
132,0.281007658202974,medium,23,air_conditioner
1158,0.28061579464489894,medium,17,podium
875,0.2804892292677553,medium,2,air_conditioner
550,0.28048846289603374,medium,15,air_conditioner
1992,0.2803248467520211,medium,24,air_conditioner
62,0.280321591129324,medium,1,air_conditioner
2410,0.28023867643264166,medium,10,air_conditioner
1071,0.27996602385501573,medium,15,projector
3533,0.27987804819805673,medium,13,air_conditioner
2921,0.2797328298843281,medium,29,projector
1684,0.27941116512472863,medium,1,projector
960,0.27902675316810444,medium,1,projector
3070,0.2788306960034793,medium,20,podium
198,0.27881276761550966,medium,3,air_conditioner
1875,0.27876797672947573,medium,12,projector
2285,0.278712650350304,medium,7,air_conditioner
4798,0.2787097787037298,medium,4,air_conditioner
194,0.2786027235982438,medium,29,podium
916,0.2780364671075146,medium,40,podium
2522,0.27766374198275173,medium,19,projector
4695,0.27762979628390216,medium,2,air_conditioner
2097,0.27742827649992496,medium,28,air_conditioner
3069,0.27739931919598104,medium,17,podium
3797,0.27735497384599517,medium,3,projector
404,0.2772579862550021,medium,16,projector
3314,0.2772286187011399,medium,14,projector
3997,0.2772257861055267,medium,13,projector
917,0.2771153974289603,medium,32,podium
3007,0.276735682455047,medium,34,podium
1717,0.27658864803889,medium,11,air_conditioner
398,0.2764858858209871,medium,9,air_conditioner
1707,0.27616300127439475,medium,23,air_conditioner
3933,0.2761358613238688,medium,6,podium
1467,0.27596237867820234,medium,37,podium
3406,0.275795035932405,medium,15,air_conditioner
888,0.2757228890447783,medium,28,air_conditioner
1943,0.2756904447770646,medium,1,air_conditioner
606,0.2756366087830012,medium,4,podium
2997,0.2754493868195308,medium,25,podium
3,0.2749788785883791,medium,36,air_conditioner
3419,0.2749283740792827,medium,6,air_conditioner
33,0.2744914040533034,medium,17,projector
996,0.27439457114675425,medium,20,podium
357,0.2742191438863742,medium,10,podium
3784,0.273952645031174,medium,8,air_conditioner
4755,0.2736779891198604,medium,29,podium
2441,0.27355551438640274,medium,16,podium
3396,0.2734047717046827,medium,2,air_conditioner
4123,0.2732250950871249,medium,7,podium
2616,0.2730225227324163,medium,2,air_conditioner
463,0.2729606136343698,medium,38,podium
2102,0.27248726211047036,medium,30,podium
3625,0.272383604116628,medium,17,projector
2614,0.2723835302929662,medium,4,projector
4222,0.2721658091313264,medium,9,air_conditioner
359,0.2720616048262886,medium,8,podium
1409,0.2720567760529139,medium,6,projector
746,0.2719282830555796,medium,3,air_conditioner
4801,0.2718979367595624,medium,16,projector
2453,0.27176109073181554,medium,8,air_conditioner
2041,0.2716651389170905,medium,26,podium
2749,0.271574048514971,medium,5,podium
1069,0.2714287415195532,medium,4,podium
4595,0.2711340512070476,medium,42,podium
1907,0.271101075497,medium,13,podium
2503,0.271002844229577,medium,3,air_conditioner
4938,0.27088015711922875,medium,1,podium
560,0.27082915767968285,medium,25,projector
4307,0.27082349711489573,medium,5,projector
2896,0.2705996542551603,medium,31,air_conditioner
1185,0.27034819628722034,medium,19,podium
3930,0.26999295231665976,medium,1,projector
1202,0.26992282502776954,medium,46,podium
4385,0.26965121940578146,medium,26,podium
557,0.26945978761648287,medium,10,podium
1009,0.26944519892041086,medium,8,air_conditioner
2406,0.26927291000031617,medium,14,projector
2547,0.26912602391440044,medium,21,podium
3312,0.2688381941388751,medium,23,air_conditioner
1255,0.26879500907185405,medium,6,podium
4068,0.2686155759989587,medium,13,podium
2986,0.2684919073104786,medium,13,air_conditioner
3621,0.26832024594568943,medium,25,podium
3197,0.26829383581335586,medium,7,projector
4413,0.268282481815577,medium,12,projector
4918,0.26821151847777946,medium,1,air_conditioner
61,0.2681926854800116,medium,12,air_conditioner
4730,0.2679754339876972,medium,18,projector
2297,0.2677387036926907,medium,5,projector
3538,0.2676703212428161,medium,34,podium
4935,0.2676529988493834,medium,9,projector
2045,0.2674660517704508,medium,5,projector
1039,0.26741204488501463,medium,15,air_conditioner
3832,0.26728954401690797,medium,21,podium
2621,0.26714404883663023,medium,10,podium
4131,0.2670815949997576,medium,4,air_conditioner
809,0.26696999109111436,medium,13,podium
2663,0.266704959718807,medium,18,air_conditioner
1302,0.26659247434833433,medium,24,air_conditioner
2656,0.2663561065031327,medium,18,podium
426,0.26631892694587644,medium,7,air_conditioner
4911,0.2661308103907783,medium,7,projector
3539,0.2658573883782067,medium,4,air_conditioner
3079,0.26573387233571866,medium,9,podium
1757,0.2655698534503241,medium,12,air_conditioner
2128,0.26527509861907583,medium,2,projector
1611,0.26527163234928913,medium,10,air_conditioner
2439,0.2650708657360834,medium,26,podium
1531,0.2645726379703347,medium,14,projector
4793,0.2643037050472663,medium,6,projector
1874,0.26412966541348304,medium,7,podium
2998,0.26409522032316823,medium,13,air_conditioner
1471,0.26377888491962953,medium,18,projector
1013,0.2637589163915858,medium,24,podium
4886,0.263731625143068,medium,29,podium
4001,0.2635233570561514,medium,17,podium
537,0.2631315311113721,medium,13,air_conditioner
1214,0.26312861312053315,medium,24,projector
4223,0.2629822136803419,medium,9,projector
574,0.2626764743162059,medium,15,projector
3311,0.2625455212013495,medium,27,air_conditioner
3392,0.26253636647600487,medium,6,projector
1834,0.2621137649561526,medium,15,podium
2963,0.2612104982244735,medium,1,podium
4312,0.26120217796672063,medium,18,podium
1698,0.26090362424683455,medium,20,projector
515,0.26063034402869617,medium,2,air_conditioner
3034,0.2603623859644273,medium,29,podium
4388,0.26033285489242164,medium,41,podium
1857,0.2602920718103753,medium,3,air_conditioner
1119,0.2602779573417012,medium,22,air_conditioner
4679,0.26002208916726977,medium,8,air_conditioner
4980,0.25980406585887483,medium,12,air_conditioner
429,0.2597658368674436,medium,7,air_conditioner
408,0.25958979307625285,medium,18,air_conditioner
4577,0.259518854320525,medium,7,air_conditioner
2744,0.2592028111254192,medium,4,air_conditioner
4897,0.25919780447162133,medium,15,air_conditioner
4340,0.2591927479946925,medium,3,air_conditioner
4900,0.2591634732099881,medium,7,podium
3802,0.25883842780932276,medium,5,podium
1063,0.25876047799793706,medium,7,podium
3346,0.25795919656123145,medium,5,projector
4591,0.25793501784568196,medium,21,podium
4523,0.2578564123133301,medium,14,air_conditioner
3482,0.2576501243430754,medium,1,air_conditioner
1437,0.2572508411346965,medium,13,projector
4549,0.2572015896752692,medium,15,projector
2639,0.257155962226182,medium,28,air_conditioner
506,0.2569889535049924,medium,1,air_conditioner
2899,0.2569008899102645,medium,11,podium
3562,0.25683162130054493,medium,22,air_conditioner
1239,0.2567203481135103,medium,38,podium
2926,0.2565515595669978,medium,20,air_conditioner
1083,0.2565510645134816,medium,3,projector
3108,0.2564337153369721,medium,3,podium
4135,0.25631573093281307,medium,20,air_conditioner
3834,0.2561759141004579,medium,7,projector
1490,0.2558565808164157,medium,17,air_conditioner
800,0.2557764811528126,medium,23,podium
17,0.255673236148484,medium,12,podium
1711,0.2554496849866362,medium,2,air_conditioner
2401,0.2552482789513165,medium,11,projector
2243,0.25499850622246767,medium,1,podium
4165,0.2548414784988895,medium,7,projector
3093,0.2547584514046337,medium,1,projector
3916,0.2547034021357106,medium,4,podium
1929,0.2546139935136257,medium,28,podium
3526,0.2539418032773689,medium,8,air_conditioner
607,0.25344789906580745,medium,13,air_conditioner
4331,0.2532620255016389,medium,7,air_conditioner
402,0.2532584474212748,medium,10,air_conditioner
2880,0.2528728839802288,medium,27,podium
2983,0.25275993323430146,medium,10,projector
1204,0.25265024649453816,medium,4,projector
2412,0.2526153013586221,medium,6,air_conditioner
265,0.2525864235435091,medium,15,podium
3178,0.25244456885586763,medium,6,air_conditioner
64,0.2524378875197353,medium,6,podium
3829,0.2520606727727235,medium,22,air_conditioner
1022,0.2518495336066897,medium,27,air_conditioner
3919,0.25158124245532343,medium,1,podium
2785,0.25152238148763567,medium,16,podium
3368,0.2514872352907532,medium,1,podium
4186,0.25112839085537464,medium,14,air_conditioner
445,0.2510174090342775,medium,17,air_conditioner
2058,0.25075381263660346,medium,32,podium
4176,0.249585758099682,medium,12,air_conditioner
2389,0.24958048420436235,medium,8,podium
548,0.24956045808533472,medium,11,air_conditioner
4765,0.24934600915496946,medium,11,podium
2916,0.24928238998940644,medium,18,podium
109,0.24888452656750495,medium,20,projector
4275,0.24882515075583017,medium,6,air_conditioner
593,0.24870566750038395,medium,5,air_conditioner
3505,0.2486286394584973,medium,20,air_conditioner
2733,0.24857494671483152,medium,4,projector
1501,0.24845677168322627,medium,31,air_conditioner
4355,0.24826805491783135,medium,9,air_conditioner
3259,0.24826421337897286,medium,8,air_conditioner
1566,0.2479031442448893,medium,19,projector
4573,0.24780115130726946,medium,21,podium
2956,0.24771060356050756,medium,17,air_conditioner
4995,0.247606664274776,medium,14,air_conditioner
4610,0.24753585438923953,medium,9,projector
472,0.2473392513011023,medium,36,podium
3851,0.2472881603567197,medium,11,podium
863,0.2470464143408779,medium,14,projector
886,0.24672755564626586,medium,34,podium
1972,0.24671708675316076,medium,7,air_conditioner
1952,0.2467114820136547,medium,13,podium
2803,0.24589829211693898,medium,11,podium
1599,0.24571605878015657,medium,7,projector
477,0.24550853574929482,medium,6,projector
4097,0.24548069262453856,medium,11,projector
4539,0.24525965665964963,medium,5,projector
3508,0.24491578887874418,medium,19,podium
3052,0.2446948487458095,medium,4,air_conditioner
25,0.24453302826853235,medium,3,air_conditioner
1445,0.24451465647449494,medium,1,air_conditioner
4697,0.24427201474644303,medium,15,air_conditioner
